source_document,source_page,source_citation,measurement_name,body_region,population,country,sex,sample_size,stat_type,percentile,value_cm,value_mm,value_in,data_quality_note
Anthropometric Detailed Data Tables (ANSUR 1988),18,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Length,hand,US Military Personnel,USA,male,1774,percentile,65,19.7,197.0,7.756,
Anthropometric Detailed Data Tables (ANSUR 1988),18,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Length,hand,US Military Personnel,USA,male,1774,percentile,70,19.84,198.4,7.811,
Anthropometric Detailed Data Tables (ANSUR 1988),18,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Length,hand,US Military Personnel,USA,male,1774,percentile,75,19.99,199.9,7.87,
Anthropometric Detailed Data Tables (ANSUR 1988),18,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Length,hand,US Military Personnel,USA,male,1774,percentile,80,20.16,201.6,7.937,
Anthropometric Detailed Data Tables (ANSUR 1988),18,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Length,hand,US Military Personnel,USA,male,1774,percentile,85,20.37,203.7,8.02,
Anthropometric Detailed Data Tables (ANSUR 1988),18,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Length,hand,US Military Personnel,USA,male,1774,percentile,90,20.64,206.4,8.126,
Anthropometric Detailed Data Tables (ANSUR 1988),18,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Length,hand,US Military Personnel,USA,male,1774,percentile,95,21.06,210.6,8.291,
Anthropometric Detailed Data Tables (ANSUR 1988),18,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Length,hand,US Military Personnel,USA,male,1774,percentile,97,21.34,213.4,8.402,
Anthropometric Detailed Data Tables (ANSUR 1988),18,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Length,hand,US Military Personnel,USA,male,1774,percentile,98,21.55,215.5,8.484,
Anthropometric Detailed Data Tables (ANSUR 1988),18,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Length,hand,US Military Personnel,USA,male,1774,percentile,99,21.9,219.0,8.622,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,mean,,24.34,243.4,9.583,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,std_dev,,1.55,15.5,0.61,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,max,,31.2,312.0,12.283,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,min,,15.7,157.0,6.181,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,1,20.97,209.7,8.256,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,2,21.32,213.2,8.394,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,3,21.55,215.5,8.484,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,5,21.87,218.7,8.61,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,10,22.39,223.9,8.815,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,15,22.74,227.4,8.953,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,20,23.03,230.3,9.067,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,25,23.28,232.8,9.165,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,30,23.5,235.0,9.252,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,35,23.71,237.1,9.335,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,40,23.91,239.1,9.413,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,45,24.1,241.0,9.488,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,50,24.3,243.0,9.567,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,55,24.49,244.9,9.642,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,60,24.69,246.9,9.72,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,65,24.89,248.9,9.799,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,70,25.11,251.1,9.886,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,75,25.35,253.5,9.98,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,80,25.62,256.2,10.087,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,85,25.93,259.3,10.209,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,90,26.33,263.3,10.366,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,95,26.94,269.4,10.606,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,97,27.35,273.5,10.768,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,98,27.65,276.5,10.886,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,female,2208,percentile,99,28.14,281.4,11.079,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,mean,,26.99,269.9,10.626,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,std_dev,,1.57,15.7,0.618,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,max,,32.5,325.0,12.795,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,min,,21.2,212.0,8.346,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,1,23.67,236.7,9.319,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,2,24.01,240.1,9.453,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,3,24.23,242.3,9.539,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,5,24.54,245.4,9.661,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,10,25.03,250.3,9.854,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,15,25.37,253.7,9.988,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,20,25.65,256.5,10.098,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,25,25.89,258.9,10.193,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,30,26.11,261.1,10.28,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,35,26.32,263.2,10.362,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,40,26.52,265.2,10.441,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,45,26.72,267.2,10.52,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,50,26.92,269.2,10.598,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,55,27.12,271.2,10.677,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,60,27.32,273.2,10.756,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,65,27.53,275.3,10.839,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,70,27.76,277.6,10.929,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,75,28.01,280.1,11.028,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,80,28.29,282.9,11.138,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,85,28.62,286.2,11.268,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,90,29.05,290.5,11.437,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,95,29.69,296.9,11.689,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,97,30.11,301.1,11.854,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,98,30.42,304.2,11.976,
Anthropometric Detailed Data Tables (ANSUR 1988),21,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Lower Arm,forearm,US Military Personnel,USA,male,1774,percentile,99,30.92,309.2,12.173,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,mean,,33.58,335.8,13.22,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,std_dev,,1.74,17.4,0.685,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,max,,40.1,401.0,15.787,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,min,,28.2,282.0,11.102,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,1,29.62,296.2,11.661,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,2,30.08,300.8,11.843,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,3,30.37,303.7,11.957,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,5,30.76,307.6,12.11,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,10,31.36,313.6,12.346,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,15,31.77,317.7,12.508,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,20,32.09,320.9,12.634,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,25,32.38,323.8,12.748,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,30,32.63,326.3,12.846,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,35,32.87,328.7,12.941,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,40,33.1,331.0,13.031,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,45,33.32,333.2,13.118,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,50,33.54,335.4,13.205,
